runDate,stations,trainCode,trainStationId,scheduledArrival,scheduledDeparture,actualArrival,actualDeparture,distance,dayCount,ArrivalDelay,DepartureDelay
2020-01-27,HBD,T-12138,2658443,2020-01-28 18:13:00,2020-01-28 18:15:00,2020-01-28 20:21:00,2020-01-28 20:22:00,1162,1,128,127
2020-01-27,ET,T-12138,2658804,2020-01-28 18:40:00,2020-01-28 18:46:00,2020-01-28 20:50:00,2020-01-28 21:00:00,1180,1,130,134
2020-01-27,BPF,T-12138,2731917,2020-01-28 19:13:00,2020-01-28 19:15:00,2020-01-28 21:32:00,2020-01-28 21:34:00,1214,1,139,139
2020-01-27,HD,T-12138,2658940,2020-01-28 19:43:00,2020-01-28 19:45:00,2020-01-28 22:08:00,2020-01-28 22:09:00,1256,1,145,144
2020-01-27,KKN,T-12138,2731952,2020-01-28 20:10:00,2020-01-28 20:12:00,2020-01-28 22:36:00,2020-01-28 22:38:00,1288,1,146,146
2020-01-27,KNW,T-12138,2658041,2020-01-28 21:35:00,2020-01-28 21:40:00,2020-01-28 23:31:00,2020-01-28 23:35:00,1364,1,116,115
2020-01-27,BAU,T-12138,2657885,2020-01-28 22:28:00,2020-01-28 22:30:00,2020-01-29 00:21:00,2020-01-29 00:23:00,1433,1,113,113
2020-01-27,BSL,T-12138,2657664,2020-01-28 23:30:00,2020-01-28 23:35:00,2020-01-29 01:15:00,2020-01-29 01:24:00,1487,1,105,109
2020-01-27,JL,T-12138,2658959,2020-01-29 23:59:00,2020-01-29 00:01:00,2020-01-29 01:50:00,2020-01-29 01:55:00,1511,2,111,114
2020-01-27,CSN,T-12138,2658714,2020-01-29 00:59:00,2020-01-29 01:01:00,2020-01-29 03:03:00,2020-01-29 03:05:00,1604,2,124,124
2020-01-27,MMR,T-12138,2658996,2020-01-29 01:50:00,2020-01-29 01:55:00,2020-01-29 04:12:00,2020-01-29 04:23:00,1671,2,142,148
2020-01-27,NK,T-12138,2658902,2020-01-29 02:45:00,2020-01-29 02:50:00,2020-01-29 05:15:00,2020-01-29 05:20:00,1744,2,150,150
2020-01-27,DVL,T-12138,2733304,2020-01-29 02:58:00,2020-01-29 03:00:00,2020-01-29 05:26:00,2020-01-29 05:28:00,1750,2,148,148
2020-01-27,IGP,T-12138,2658818,2020-01-29 04:25:00,2020-01-29 04:30:00,2020-01-29 06:08:00,2020-01-29 06:15:00,1795,2,103,105
2020-01-27,KYN,T-12138,2658310,2020-01-29 06:20:00,2020-01-29 06:25:00,2020-01-29 08:12:00,2020-01-29 08:16:00,1877,2,112,111
2020-01-27,DR,T-12138,2658794,2020-01-29 07:02:00,2020-01-29 07:05:00,2020-01-29 08:31:00,2020-01-29 08:34:00,1919,2,89,89
2020-01-27,CSMT,T-12138,10448787,2020-01-29 07:45:00,,2020-01-29 09:18:00,2020-01-29 00:00:00,1928,2,93,0
2020-01-28,FZR,T-12138,2657812,,2020-01-28 21:40:00,2020-01-28 00:00:00,2020-01-28 21:40:00,0,0,0,0
2020-01-28,FDK,T-12138,2659393,2020-01-28 22:05:00,2020-01-28 22:07:00,2020-01-28 22:10:00,2020-01-28 22:12:00,32,0,5,5
2020-01-28,KKP,T-12138,2658108,2020-01-28 22:23:00,2020-01-28 22:25:00,2020-01-28 22:26:00,2020-01-28 22:28:00,45,0,3,3
2020-01-28,GJUT,T-12138,2734206,2020-01-28 22:38:00,2020-01-28 22:40:00,2020-01-28 22:41:00,2020-01-28 22:43:00,61,0,3,3
2020-01-28,GNA,T-12138,2742572,2020-01-28 22:54:00,2020-01-28 22:56:00,2020-01-28 22:56:00,2020-01-28 22:58:00,76,0,2,2
2020-01-28,MAUR,T-12138,2658362,2020-01-29 00:14:00,2020-01-29 00:16:00,2020-01-29 00:26:00,2020-01-29 00:28:00,122,1,12,12
2020-01-28,MSZ,T-12138,2659151,2020-01-29 00:31:00,2020-01-29 00:33:00,2020-01-29 00:46:00,2020-01-29 00:47:00,140,1,15,14
2020-01-28,BLZ,T-12138,2658107,2020-01-29 00:47:00,2020-01-29 00:49:00,2020-01-29 01:01:00,2020-01-29 01:03:00,156,1,14,14
2020-01-28,BRZ,T-12138,2733490,2020-01-29 01:02:00,2020-01-29 01:04:00,2020-01-29 01:19:00,2020-01-29 01:19:00,172,1,17,15
2020-01-28,JHL,T-12138,2659348,2020-01-29 01:21:00,2020-01-29 01:23:00,2020-01-29 01:34:00,2020-01-29 01:36:00,186,1,13,13
2020-01-28,TUN,T-12138,2657804,2020-01-29 01:33:00,2020-01-29 01:35:00,2020-01-29 01:49:00,2020-01-29 01:50:00,198,1,16,15
2020-01-28,NRW,T-12138,2659565,2020-01-29 01:54:00,2020-01-29 01:56:00,2020-01-29 02:12:00,2020-01-29 02:13:00,224,1,18,17
2020-01-28,JIND,T-12138,2658192,2020-01-29 02:25:00,2020-01-29 02:28:00,2020-01-29 02:37:00,2020-01-29 02:38:00,258,1,12,10
2020-01-28,ROK,T-12138,2659284,2020-01-29 03:10:00,2020-01-29 03:12:00,2020-01-29 03:16:00,2020-01-29 03:19:00,315,1,6,7
2020-01-28,BGZ,T-12138,2657989,2020-01-29 03:38:00,2020-01-29 03:40:00,2020-01-29 03:46:00,2020-01-29 03:49:00,355,1,8,9
2020-01-28,SSB,T-12138,2658315,2020-01-29 04:18:00,2020-01-29 04:20:00,2020-01-29 04:07:00,2020-01-29 04:22:00,374,1,-11,2
2020-01-28,DKZ,T-12138,2659013,2020-01-29 04:33:00,2020-01-29 04:35:00,2020-01-29 04:36:00,2020-01-29 04:37:00,382,1,3,2
2020-01-28,NDLS,T-12138,2657756,2020-01-29 05:00:00,2020-01-29 05:15:00,2020-01-29 04:56:00,2020-01-29 05:15:00,386,1,-4,0
2020-01-28,FDB,T-12138,2659398,2020-01-29 05:41:00,2020-01-29 05:43:00,2020-01-29 05:57:00,2020-01-29 05:59:00,414,1,16,16
2020-01-28,KSV,T-12138,2734622,2020-01-29 06:57:00,2020-01-29 06:59:00,2020-01-29 06:51:00,2020-01-29 07:03:00,486,1,-6,4
2020-01-28,MTJ,T-12138,2659144,2020-01-29 07:38:00,2020-01-29 07:40:00,2020-01-29 07:42:00,2020-01-29 07:45:00,527,1,4,5
2020-01-28,RKM,T-12138,2659326,2020-01-29 08:14:00,2020-01-29 08:16:00,2020-01-29 08:28:00,2020-01-29 08:31:00,577,1,14,15
2020-01-28,AGC,T-12138,2657986,2020-01-29 08:30:00,2020-01-29 08:35:00,2020-01-29 08:39:00,2020-01-29 08:47:00,581,1,9,12
2020-01-28,DHO,T-12138,2659095,2020-01-29 09:25:00,2020-01-29 09:27:00,2020-01-29 09:37:00,2020-01-29 09:40:00,634,1,12,13
2020-01-28,MRA,T-12138,2659193,2020-01-29 09:53:00,2020-01-29 09:55:00,2020-01-29 10:04:00,2020-01-29 10:06:00,661,1,11,11
2020-01-28,GWL,T-12138,2658454,2020-01-29 10:35:00,2020-01-29 10:40:00,2020-01-29 10:34:00,2020-01-29 10:40:00,699,1,-1,0
2020-01-28,DBA,T-12138,2658414,2020-01-29 11:15:00,2020-01-29 11:17:00,2020-01-29 11:24:00,2020-01-29 11:27:00,741,1,9,10
2020-01-28,DAA,T-12138,2658432,2020-01-29 11:38:00,2020-01-29 11:40:00,2020-01-29 11:52:00,2020-01-29 11:54:00,772,1,14,14
2020-01-28,JHS,T-12138,2659350,2020-01-29 12:25:00,2020-01-29 12:35:00,2020-01-29 12:26:00,2020-01-29 12:36:00,797,1,1,1
2020-01-28,BAB,T-12138,2657894,2020-01-29 13:00:00,2020-01-29 13:02:00,2020-01-29 13:21:00,2020-01-29 13:25:00,822,1,21,23
2020-01-28,LAR,T-12138,2658398,2020-01-29 13:47:00,2020-01-29 13:49:00,2020-01-29 14:09:00,2020-01-29 14:12:00,887,1,22,23
2020-01-28,BINA,T-12138,2657929,2020-01-29 14:45:00,2020-01-29 14:50:00,2020-01-29 14:57:00,2020-01-29 15:01:00,950,1,12,11
2020-01-28,BAQ,T-12138,2657881,2020-01-29 15:23:00,2020-01-29 15:25:00,2020-01-29 15:33:00,2020-01-29 15:35:00,996,1,10,10
2020-01-28,BHS,T-12138,2658012,2020-01-29 15:52:00,2020-01-29 15:54:00,2020-01-29 16:04:00,2020-01-29 16:07:00,1035,1,12,13
2020-01-28,BPL,T-12138,2658194,2020-01-29 16:50:00,2020-01-29 16:55:00,2020-01-29 16:57:00,2020-01-29 17:01:00,1088,1,7,6
2020-01-28,HBJ,T-12138,2658440,2020-01-29 17:07:00,2020-01-29 17:09:00,2020-01-29 17:12:00,2020-01-29 17:16:00,1095,1,5,7
2020-01-28,HBD,T-12138,2658443,2020-01-29 18:13:00,2020-01-29 18:15:00,2020-01-29 18:34:00,2020-01-29 18:36:00,1162,1,21,21
2020-01-28,ET,T-12138,2658804,2020-01-29 18:40:00,2020-01-29 18:46:00,2020-01-29 19:12:00,2020-01-29 19:21:00,1180,1,32,35
2020-01-28,BPF,T-12138,2731917,2020-01-29 19:13:00,2020-01-29 19:15:00,2020-01-29 19:50:00,2020-01-29 19:52:00,1214,1,37,37
2020-01-28,HD,T-12138,2658940,2020-01-29 19:43:00,2020-01-29 19:45:00,2020-01-29 20:22:00,2020-01-29 20:25:00,1256,1,39,40
2020-01-28,KKN,T-12138,2731952,2020-01-29 20:10:00,2020-01-29 20:12:00,2020-01-29 20:47:00,2020-01-29 20:49:00,1288,1,37,37
2020-01-28,KNW,T-12138,2658041,2020-01-29 21:35:00,2020-01-29 21:40:00,2020-01-29 21:47:00,2020-01-29 21:49:00,1364,1,12,9
2020-01-28,BAU,T-12138,2657885,2020-01-29 22:28:00,2020-01-29 22:30:00,2020-01-29 22:36:00,2020-01-29 22:39:00,1433,1,8,9
2020-01-28,BSL,T-12138,2657664,2020-01-29 23:30:00,2020-01-29 23:35:00,2020-01-29 23:37:00,2020-01-29 23:48:00,1487,1,7,13
2020-01-28,JL,T-12138,2658959,2020-01-30 23:59:00,2020-01-30 00:01:00,2020-01-30 00:14:00,2020-01-30 00:17:00,1511,2,15,16
2020-01-28,CSN,T-12138,2658714,2020-01-30 00:59:00,2020-01-30 01:01:00,2020-01-30 01:29:00,2020-01-30 01:32:00,1604,2,30,31
2020-01-28,MMR,T-12138,2658996,2020-01-30 01:50:00,2020-01-30 01:55:00,2020-01-30 02:18:00,2020-01-30 02:28:00,1671,2,28,33
2020-01-28,NK,T-12138,2658902,2020-01-30 02:45:00,2020-01-30 02:50:00,2020-01-30 03:21:00,2020-01-30 03:27:00,1744,2,36,37
2020-01-28,DVL,T-12138,2733304,2020-01-30 02:58:00,2020-01-30 03:00:00,2020-01-30 03:34:00,2020-01-30 03:36:00,1750,2,36,36
2020-01-28,IGP,T-12138,2658818,2020-01-30 04:25:00,2020-01-30 04:30:00,2020-01-30 04:16:00,2020-01-30 04:30:00,1795,2,-9,0
2020-01-28,DR,T-12138,2658794,2020-01-30 07:02:00,2020-01-30 07:05:00,2020-01-30 07:02:00,2020-01-30 07:05:00,1919,2,0,0
2020-01-28,CSMT,T-12138,10448787,2020-01-30 07:45:00,,2020-01-30 07:40:00,2020-01-30 00:00:00,1928,2,-5,0
2020-01-29,FZR,T-12138,2657812,,2020-01-29 21:40:00,2020-01-29 00:00:00,2020-01-29 21:40:00,0,0,0,0
2020-01-29,FDK,T-12138,2659393,2020-01-29 22:05:00,2020-01-29 22:07:00,2020-01-29 22:11:00,2020-01-29 22:13:00,32,0,6,6
2020-01-29,KKP,T-12138,2658108,2020-01-29 22:23:00,2020-01-29 22:25:00,2020-01-29 22:30:00,2020-01-29 22:32:00,45,0,7,7
2020-01-29,GJUT,T-12138,2734206,2020-01-29 22:38:00,2020-01-29 22:40:00,2020-01-29 22:48:00,2020-01-29 22:50:00,61,0,10,10
2020-01-29,GNA,T-12138,2742572,2020-01-29 22:54:00,2020-01-29 22:56:00,2020-01-29 23:03:00,2020-01-29 23:05:00,76,0,9,9
2020-01-29,BTI,T-12138,2657716,2020-01-29 23:25:00,2020-01-29 23:50:00,2020-01-29 23:19:00,2020-01-29 23:51:00,88,0,-6,1
2020-01-29,MAUR,T-12138,2658362,2020-01-30 00:14:00,2020-01-30 00:16:00,2020-01-30 00:30:00,2020-01-30 00:33:00,122,1,16,17
2020-01-29,MSZ,T-12138,2659151,2020-01-30 00:31:00,2020-01-30 00:33:00,2020-01-30 00:51:00,2020-01-30 00:53:00,140,1,20,20
2020-01-29,BLZ,T-12138,2658107,2020-01-30 00:47:00,2020-01-30 00:49:00,2020-01-30 01:07:00,2020-01-30 01:08:00,156,1,20,19
2020-01-29,BRZ,T-12138,2733490,2020-01-30 01:02:00,2020-01-30 01:04:00,2020-01-30 01:23:00,2020-01-30 01:24:00,172,1,21,20
2020-01-29,JHL,T-12138,2659348,2020-01-30 01:21:00,2020-01-30 01:23:00,2020-01-30 01:38:00,2020-01-30 01:39:00,186,1,17,16
2020-01-29,TUN,T-12138,2657804,2020-01-30 01:33:00,2020-01-30 01:35:00,2020-01-30 01:52:00,2020-01-30 01:53:00,198,1,19,18
2020-01-29,NRW,T-12138,2659565,2020-01-30 01:54:00,2020-01-30 01:56:00,2020-01-30 02:15:00,2020-01-30 02:16:00,224,1,21,20
2020-01-29,JIND,T-12138,2658192,2020-01-30 02:25:00,2020-01-30 02:28:00,2020-01-30 02:40:00,2020-01-30 02:41:00,258,1,15,13
2020-01-29,ROK,T-12138,2659284,2020-01-30 03:10:00,2020-01-30 03:12:00,2020-01-30 03:28:00,2020-01-30 03:31:00,315,1,18,19
2020-01-29,BGZ,T-12138,2657989,2020-01-30 03:38:00,2020-01-30 03:40:00,2020-01-30 03:58:00,2020-01-30 03:59:00,355,1,20,19
2020-01-29,SSB,T-12138,2658315,2020-01-30 04:18:00,2020-01-30 04:20:00,2020-01-30 04:19:00,2020-01-30 04:22:00,374,1,1,2
2020-01-29,DKZ,T-12138,2659013,2020-01-30 04:33:00,2020-01-30 04:35:00,2020-01-30 04:36:00,2020-01-30 04:38:00,382,1,3,3
2020-01-29,NDLS,T-12138,2657756,2020-01-30 05:00:00,2020-01-30 05:15:00,2020-01-30 04:52:00,2020-01-30 05:15:00,386,1,-8,0
2020-01-29,FDB,T-12138,2659398,2020-01-30 05:41:00,2020-01-30 05:43:00,2020-01-30 06:01:00,2020-01-30 06:03:00,414,1,20,20
2020-01-29,KSV,T-12138,2734622,2020-01-30 06:57:00,2020-01-30 06:59:00,2020-01-30 06:59:00,2020-01-30 07:14:00,486,1,2,15
2020-01-29,MTJ,T-12138,2659144,2020-01-30 07:38:00,2020-01-30 07:40:00,2020-01-30 07:50:00,2020-01-30 07:51:00,527,1,12,11
2020-01-29,RKM,T-12138,2659326,2020-01-30 08:14:00,2020-01-30 08:16:00,2020-01-30 08:32:00,2020-01-30 08:34:00,577,1,18,18
2020-01-29,AGC,T-12138,2657986,2020-01-30 08:30:00,2020-01-30 08:35:00,2020-01-30 08:44:00,2020-01-30 08:49:00,581,1,14,14
2020-01-29,DHO,T-12138,2659095,2020-01-30 09:25:00,2020-01-30 09:27:00,2020-01-30 09:34:00,2020-01-30 09:38:00,634,1,9,11
2020-01-29,MRA,T-12138,2659193,2020-01-30 09:53:00,2020-01-30 09:55:00,2020-01-30 09:58:00,2020-01-30 10:00:00,661,1,5,5
2020-01-29,GWL,T-12138,2658454,2020-01-30 10:35:00,2020-01-30 10:40:00,2020-01-30 10:50:00,2020-01-30 10:55:00,699,1,15,15
2020-01-29,DBA,T-12138,2658414,2020-01-30 11:15:00,2020-01-30 11:17:00,2020-01-30 11:34:00,2020-01-30 11:36:00,741,1,19,19
2020-01-29,DAA,T-12138,2658432,2020-01-30 11:38:00,2020-01-30 11:40:00,2020-01-30 11:59:00,2020-01-30 12:01:00,772,1,21,21
2020-01-29,JHS,T-12138,2659350,2020-01-30 12:25:00,2020-01-30 12:35:00,2020-01-30 12:33:00,2020-01-30 13:08:00,797,1,8,33
2020-01-29,BAB,T-12138,2657894,2020-01-30 13:00:00,2020-01-30 13:02:00,2020-01-30 13:40:00,2020-01-30 13:44:00,822,1,40,42
2020-01-29,LAR,T-12138,2658398,2020-01-30 13:47:00,2020-01-30 13:49:00,2020-01-30 14:42:00,2020-01-30 14:44:00,887,1,55,55
2020-01-29,BINA,T-12138,2657929,2020-01-30 14:45:00,2020-01-30 14:50:00,2020-01-30 15:38:00,2020-01-30 15:43:00,950,1,53,53
2020-01-29,BAQ,T-12138,2657881,2020-01-30 15:23:00,2020-01-30 15:25:00,2020-01-30 16:16:00,2020-01-30 16:17:00,996,1,53,52
2020-01-29,BHS,T-12138,2658012,2020-01-30 15:52:00,2020-01-30 15:54:00,2020-01-30 16:48:00,2020-01-30 16:50:00,1035,1,56,56
2020-01-29,BPL,T-12138,2658194,2020-01-30 16:50:00,2020-01-30 16:55:00,2020-01-30 17:27:00,2020-01-30 17:33:00,1088,1,37,38
2020-01-29,HBJ,T-12138,2658440,2020-01-30 17:07:00,2020-01-30 17:09:00,2020-01-30 17:50:00,2020-01-30 17:54:00,1095,1,43,45
2020-01-29,HBD,T-12138,2658443,2020-01-30 18:13:00,2020-01-30 18:15:00,2020-01-30 19:00:00,2020-01-30 19:02:00,1162,1,47,47
2020-01-29,ET,T-12138,2658804,2020-01-30 18:40:00,2020-01-30 18:46:00,2020-01-30 19:25:00,2020-01-30 19:36:00,1180,1,45,50
2020-01-29,BPF,T-12138,2731917,2020-01-30 19:13:00,2020-01-30 19:15:00,2020-01-30 20:04:00,2020-01-30 20:05:00,1214,1,51,50
2020-01-29,HD,T-12138,2658940,2020-01-30 19:43:00,2020-01-30 19:45:00,2020-01-30 20:36:00,2020-01-30 20:38:00,1256,1,53,53
2020-01-29,KKN,T-12138,2731952,2020-01-30 20:10:00,2020-01-30 20:12:00,2020-01-30 21:00:00,2020-01-30 21:01:00,1288,1,50,49
2020-01-29,KNW,T-12138,2658041,2020-01-30 21:35:00,2020-01-30 21:40:00,2020-01-30 21:52:00,2020-01-30 21:57:00,1364,1,17,17
2020-01-29,BAU,T-12138,2657885,2020-01-30 22:28:00,2020-01-30 22:30:00,2020-01-30 22:50:00,2020-01-30 22:51:00,1433,1,22,21
2020-01-29,BSL,T-12138,2657664,2020-01-30 23:30:00,2020-01-30 23:35:00,2020-01-30 23:56:00,2020-01-31 00:06:00,1487,1,26,31
2020-01-29,JL,T-12138,2658959,2020-01-31 23:59:00,2020-01-31 00:01:00,2020-01-31 00:51:00,2020-01-31 00:56:00,1511,2,52,55
2020-01-29,CSN,T-12138,2658714,2020-01-31 00:59:00,2020-01-31 01:01:00,2020-01-31 02:04:00,2020-01-31 02:05:00,1604,2,65,64
2020-01-29,MMR,T-12138,2658996,2020-01-31 01:50:00,2020-01-31 01:55:00,2020-01-31 02:25:00,2020-01-31 03:03:00,1671,2,35,68
2020-01-29,NK,T-12138,2658902,2020-01-31 02:45:00,2020-01-31 02:50:00,2020-01-31 03:56:00,2020-01-31 03:58:00,1744,2,71,68
2020-01-29,DVL,T-12138,2733304,2020-01-31 02:58:00,2020-01-31 03:00:00,2020-01-31 04:04:00,2020-01-31 04:06:00,1750,2,66,66
2020-01-29,IGP,T-12138,2658818,2020-01-31 04:25:00,2020-01-31 04:30:00,2020-01-31 04:43:00,2020-01-31 04:51:00,1795,2,18,21
2020-01-29,KYN,T-12138,2658310,2020-01-31 06:20:00,2020-01-31 06:25:00,2020-01-31 06:36:00,2020-01-31 06:40:00,1877,2,16,15
2020-01-29,DR,T-12138,2658794,2020-01-31 07:02:00,2020-01-31 07:05:00,2020-01-31 07:02:00,2020-01-31 07:05:00,1919,2,0,0
2020-01-29,CSMT,T-12138,10448787,2020-01-31 07:45:00,,2020-01-31 07:44:00,2020-01-31 00:00:00,1928,2,-1,0
2020-01-30,FZR,T-12138,2657812,,2020-01-30 21:40:00,2020-01-30 00:00:00,2020-01-30 21:40:00,0,0,0,0
2020-01-30,FDK,T-12138,2659393,2020-01-30 22:05:00,2020-01-30 22:07:00,2020-01-30 22:12:00,2020-01-30 22:14:00,32,0,7,7
2020-01-30,KKP,T-12138,2658108,2020-01-30 22:23:00,2020-01-30 22:25:00,2020-01-30 22:32:00,2020-01-30 22:34:00,45,0,9,9
2020-01-30,GJUT,T-12138,2734206,2020-01-30 22:38:00,2020-01-30 22:40:00,2020-01-30 22:49:00,2020-01-30 22:51:00,61,0,11,11
2020-01-30,GNA,T-12138,2742572,2020-01-30 22:54:00,2020-01-30 22:56:00,2020-01-30 23:05:00,2020-01-30 23:07:00,76,0,11,11
2020-01-30,BTI,T-12138,2657716,2020-01-30 23:25:00,2020-01-30 23:50:00,2020-01-30 23:22:00,2020-01-30 23:51:00,88,0,-3,1
2020-01-30,MAUR,T-12138,2658362,2020-01-31 00:14:00,2020-01-31 00:16:00,2020-01-31 00:29:00,2020-01-31 00:31:00,122,1,15,15
2020-01-30,MSZ,T-12138,2659151,2020-01-31 00:31:00,2020-01-31 00:33:00,2020-01-31 00:48:00,2020-01-31 00:50:00,140,1,17,17
2020-01-30,BLZ,T-12138,2658107,2020-01-31 00:47:00,2020-01-31 00:49:00,2020-01-31 01:05:00,2020-01-31 01:06:00,156,1,18,17
2020-01-30,BRZ,T-12138,2733490,2020-01-31 01:02:00,2020-01-31 01:04:00,2020-01-31 01:22:00,2020-01-31 01:23:00,172,1,20,19
2020-01-30,JHL,T-12138,2659348,2020-01-31 01:21:00,2020-01-31 01:23:00,2020-01-31 01:39:00,2020-01-31 01:41:00,186,1,18,18
2020-01-30,TUN,T-12138,2657804,2020-01-31 01:33:00,2020-01-31 01:35:00,2020-01-31 01:56:00,2020-01-31 01:56:00,198,1,23,21
2020-01-30,NRW,T-12138,2659565,2020-01-31 01:54:00,2020-01-31 01:56:00,2020-01-31 02:15:00,2020-01-31 02:17:00,224,1,21,21
2020-01-30,JIND,T-12138,2658192,2020-01-31 02:25:00,2020-01-31 02:28:00,2020-01-31 02:45:00,2020-01-31 02:47:00,258,1,20,19
2020-01-30,ROK,T-12138,2659284,2020-01-31 03:10:00,2020-01-31 03:12:00,2020-01-31 03:25:00,2020-01-31 03:26:00,315,1,15,14
2020-01-30,BGZ,T-12138,2657989,2020-01-31 03:38:00,2020-01-31 03:40:00,2020-01-31 03:53:00,2020-01-31 03:54:00,355,1,15,14
2020-01-30,SSB,T-12138,2658315,2020-01-31 04:18:00,2020-01-31 04:20:00,2020-01-31 04:11:00,2020-01-31 04:22:00,374,1,-7,2
2020-01-30,DKZ,T-12138,2659013,2020-01-31 04:33:00,2020-01-31 04:35:00,2020-01-31 04:34:00,2020-01-31 04:36:00,382,1,1,1
2020-01-30,NDLS,T-12138,2657756,2020-01-31 05:00:00,2020-01-31 05:15:00,2020-01-31 04:58:00,2020-01-31 05:18:00,386,1,-2,3
2020-01-30,FDB,T-12138,2659398,2020-01-31 05:41:00,2020-01-31 05:43:00,2020-01-31 06:06:00,2020-01-31 06:07:00,414,1,25,24
2020-01-30,KSV,T-12138,2734622,2020-01-31 06:57:00,2020-01-31 06:59:00,2020-01-31 07:04:00,2020-01-31 07:17:00,486,1,7,18
2020-01-30,MTJ,T-12138,2659144,2020-01-31 07:38:00,2020-01-31 07:40:00,2020-01-31 07:53:00,2020-01-31 07:56:00,527,1,15,16
2020-01-30,RKM,T-12138,2659326,2020-01-31 08:14:00,2020-01-31 08:16:00,2020-01-31 08:35:00,2020-01-31 08:37:00,577,1,21,21
2020-01-30,AGC,T-12138,2657986,2020-01-31 08:30:00,2020-01-31 08:35:00,2020-01-31 08:45:00,2020-01-31 08:51:00,581,1,15,16
2020-01-30,DHO,T-12138,2659095,2020-01-31 09:25:00,2020-01-31 09:27:00,2020-01-31 09:29:00,2020-01-31 09:33:00,634,1,4,6
2020-01-30,MRA,T-12138,2659193,2020-01-31 09:53:00,2020-01-31 09:55:00,2020-01-31 09:53:00,2020-01-31 09:55:00,661,1,0,0
2020-01-30,GWL,T-12138,2658454,2020-01-31 10:35:00,2020-01-31 10:40:00,2020-01-31 10:28:00,2020-01-31 10:40:00,699,1,-7,0
2020-01-30,DBA,T-12138,2658414,2020-01-31 11:15:00,2020-01-31 11:17:00,2020-01-31 11:15:00,2020-01-31 11:20:00,741,1,0,3
2020-01-30,DAA,T-12138,2658432,2020-01-31 11:38:00,2020-01-31 11:40:00,2020-01-31 11:47:00,2020-01-31 11:49:00,772,1,9,9
2020-01-30,JHS,T-12138,2659350,2020-01-31 12:25:00,2020-01-31 12:35:00,2020-01-31 12:15:00,2020-01-31 12:38:00,797,1,-10,3
2020-01-30,BAB,T-12138,2657894,2020-01-31 13:00:00,2020-01-31 13:02:00,2020-01-31 13:12:00,2020-01-31 13:48:00,822,1,12,46
2020-01-30,LAR,T-12138,2658398,2020-01-31 13:47:00,2020-01-31 13:49:00,2020-01-31 15:06:00,2020-01-31 15:07:00,887,1,79,78
2020-01-30,BINA,T-12138,2657929,2020-01-31 14:45:00,2020-01-31 14:50:00,2020-01-31 16:11:00,2020-01-31 16:15:00,950,1,86,85
2020-01-30,BAQ,T-12138,2657881,2020-01-31 15:23:00,2020-01-31 15:25:00,2020-01-31 16:56:00,2020-01-31 16:58:00,996,1,93,93
2020-01-30,BHS,T-12138,2658012,2020-01-31 15:52:00,2020-01-31 15:54:00,2020-01-31 17:24:00,2020-01-31 17:31:00,1035,1,92,97
2020-01-30,BPL,T-12138,2658194,2020-01-31 16:50:00,2020-01-31 16:55:00,2020-01-31 18:20:00,2020-01-31 18:28:00,1088,1,90,93
2020-01-30,HBJ,T-12138,2658440,2020-01-31 17:07:00,2020-01-31 17:09:00,2020-01-31 18:39:00,2020-01-31 18:42:00,1095,1,92,93
2020-01-30,HBD,T-12138,2658443,2020-01-31 18:13:00,2020-01-31 18:15:00,2020-01-31 19:59:00,2020-01-31 20:01:00,1162,1,106,106
2020-01-30,ET,T-12138,2658804,2020-01-31 18:40:00,2020-01-31 18:46:00,2020-01-31 20:32:00,2020-01-31 20:45:00,1180,1,112,119
2020-01-30,BPF,T-12138,2731917,2020-01-31 19:13:00,2020-01-31 19:15:00,2020-01-31 21:16:00,2020-01-31 21:18:00,1214,1,123,123
2020-01-30,HD,T-12138,2658940,2020-01-31 19:43:00,2020-01-31 19:45:00,2020-01-31 21:49:00,2020-01-31 21:51:00,1256,1,126,126
2020-01-30,KKN,T-12138,2731952,2020-01-31 20:10:00,2020-01-31 20:12:00,2020-01-31 22:15:00,2020-01-31 22:17:00,1288,1,125,125
2020-01-30,KNW,T-12138,2658041,2020-01-31 21:35:00,2020-01-31 21:40:00,2020-01-31 23:07:00,2020-01-31 23:11:00,1364,1,92,91
2020-01-30,BAU,T-12138,2657885,2020-01-31 22:28:00,2020-01-31 22:30:00,2020-01-31 23:59:00,2020-02-01 00:01:00,1433,1,91,91
2020-01-30,BSL,T-12138,2657664,2020-01-31 23:30:00,2020-01-31 23:35:00,2020-02-01 01:02:00,2020-02-01 01:13:00,1487,1,92,98
2020-01-30,JL,T-12138,2658959,2020-02-01 23:59:00,2020-02-01 00:01:00,2020-02-01 01:32:00,2020-02-01 01:36:00,1511,2,93,95
2020-01-30,CSN,T-12138,2658714,2020-02-01 00:59:00,2020-02-01 01:01:00,2020-02-01 02:44:00,2020-02-01 02:46:00,1604,2,105,105
2020-01-30,MMR,T-12138,2658996,2020-02-01 01:50:00,2020-02-01 01:55:00,2020-02-01 03:50:00,2020-02-01 03:59:00,1671,2,120,124
2020-01-30,NK,T-12138,2658902,2020-02-01 02:45:00,2020-02-01 02:50:00,2020-02-01 04:53:00,2020-02-01 04:57:00,1744,2,128,127
2020-01-30,DVL,T-12138,2733304,2020-02-01 02:58:00,2020-02-01 03:00:00,2020-02-01 05:02:00,2020-02-01 05:04:00,1750,2,124,124
